year,ID,Estimate; HOUSEHOLDS BY TYPE - Total households,Estimate; HOUSEHOLDS BY TYPE - Households with one or more people under 18 years,Estimate; HOUSEHOLDS BY TYPE - Households with one or more people 65 years and over,Estimate; HOUSEHOLDS BY TYPE - Average household size,Estimate; HOUSEHOLDS BY TYPE - Average family size,Estimate; RELATIONSHIP - Population in households,Estimate; MARITAL STATUS - Males 15 years and over,Estimate; MARITAL STATUS - Females 15 years and over,Estimate; GRANDPARENTS - Number of grandparents living with own grandchildren under 18 years,Estimate; GRANDPARENTS - Number of grandparents responsible for own grandchildren under 18 years,Estimate; SCHOOL ENROLLMENT - Population 3 years and over enrolled in school,Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over,Estimate; VETERAN STATUS - Civilian population 18 years and over,Estimate; RESIDENCE 1 YEAR AGO - Population 1 year and over,Estimate; PLACE OF BIRTH - Total population,Estimate; U.S. CITIZENSHIP STATUS - Foreign-born population,Estimate; YEAR OF ENTRY - Population born outside the United States,Estimate; YEAR OF ENTRY - Native,Estimate; YEAR OF ENTRY - Foreign born,Estimate; WORLD REGION OF BIRTH OF FOREIGN BORN - Foreign-born population£» excluding population born at sea,Estimate; LANGUAGE SPOKEN AT HOME - Population 5 years and over,Estimate; ANCESTRY - Total population,number
0,51610,4706.0,1712.0,1000.0,2.44,3.1,11465.0,4322.0,4911.0,55.0,24.0,3308.0,7737.0,8604.0,11294.0,11465.0,2057.0,2535.0,478.0,2057.0,2057.0,10723.0,11465.0,65
1,51610,4807.0,1755.0,943.0,2.46,3.07,11808.0,4433.0,5063.0,61.0,15.0,3384.0,8002.0,8870.0,11702.0,11840.0,2389.0,2799.0,410.0,2389.0,2389.0,11055.0,11840.0,51.66666666666667
2,51610,4857.0,1727.0,933.0,2.53,3.23,12271.0,4591.0,5228.0,97.0,28.0,3533.0,8342.0,9205.0,12123.0,12300.0,2250.0,2671.0,421.0,2250.0,2250.0,11502.0,12300.0,42.16666666666667
3,51610,5020.0,1794.0,1019.0,2.53,3.28,12703.0,4708.0,5405.0,163.0,24.0,3731.0,8592.0,9457.0,12566.0,12731.0,2157.0,2573.0,416.0,2157.0,2157.0,11883.0,12731.0,46
4,51610,4966.0,1707.0,1042.0,2.63,3.38,13037.0,4879.0,5476.0,156.0,44.0,3872.0,8744.0,9696.0,12962.0,13074.0,2338.0,2664.0,326.0,2338.0,2338.0,12175.0,13074.0,42.16666666666667
5,51610,5166.0,1700.0,1081.0,2.57,3.3,13261.0,5025.0,5522.0,201.0,55.0,3895.0,9077.0,9813.0,13176.0,13308.0,2418.0,2691.0,273.0,2418.0,2418.0,12504.0,13308.0,38.333333333333336
6,51610,5301.0,1646.0,1260.0,2.56,3.33,13551.0,5117.0,5668.0,165.0,41.0,3958.0,9328.0,10172.0,13461.0,13597.0,2238.0,2513.0,275.0,2238.0,2238.0,12718.0,13597.0,38.333333333333336
0,51620,3524.0,1196.0,1062.0,2.36,2.95,8330.0,2984.0,3869.0,147.0,73.0,2111.0,5674.0,6514.0,8389.0,8549.0,220.0,298.0,78.0,220.0,220.0,7919.0,8549.0,64
1,51620,3472.0,1123.0,1108.0,2.43,3.08,8422.0,2977.0,3869.0,106.0,50.0,2113.0,5708.0,6528.0,8408.0,8570.0,242.0,349.0,107.0,242.0,242.0,7992.0,8570.0,47.25
2,51620,3532.0,1099.0,1114.0,2.38,2.92,8389.0,2935.0,3837.0,63.0,14.0,2165.0,5655.0,6478.0,8392.0,8531.0,188.0,282.0,94.0,188.0,188.0,7892.0,8531.0,54.25
3,51620,3551.0,1037.0,1076.0,2.37,2.99,8401.0,2924.0,3850.0,92.0,42.0,2289.0,5674.0,6441.0,8368.0,8539.0,251.0,383.0,132.0,251.0,251.0,7943.0,8539.0,78
4,51620,3580.0,1203.0,1088.0,2.35,2.83,8399.0,2890.0,3820.0,123.0,58.0,2462.0,5605.0,6356.0,8448.0,8534.0,305.0,387.0,82.0,305.0,305.0,7929.0,8534.0,20
5,51620,3453.0,1066.0,1118.0,2.41,3.01,8323.0,2872.0,3810.0,188.0,144.0,2397.0,5701.0,6362.0,8358.0,8457.0,165.0,179.0,14.0,165.0,165.0,7863.0,8457.0,2
6,51620,3424.0,968.0,1107.0,2.42,3.02,8279.0,2840.0,3804.0,162.0,102.0,2307.0,5766.0,6360.0,8304.0,8413.0,157.0,179.0,22.0,157.0,157.0,7866.0,8413.0,10
0,51630,9206.0,2281.0,1918.0,2.27,3.21,20857.0,8697.0,10808.0,413.0,169.0,7398.0,13277.0,18644.0,23215.0,23375.0,2153.0,2624.0,471.0,2153.0,2153.0,21777.0,23375.0,234
1,51630,9341.0,2672.0,1839.0,2.29,3.09,21420.0,8967.0,10950.0,352.0,156.0,7864.0,13793.0,19076.0,23768.0,24015.0,2015.0,2854.0,839.0,2015.0,2015.0,22522.0,24015.0,120.0
2,51630,9705.0,2657.0,1853.0,2.3,3.12,22336.0,9285.0,11281.0,379.0,181.0,7879.0,14399.0,19781.0,24615.0,24932.0,2221.0,3096.0,875.0,2221.0,2221.0,23185.0,24932.0,6
3,51630,9779.0,2889.0,1855.0,2.38,3.17,23304.0,9642.0,11739.0,374.0,118.0,8374.0,14777.0,20563.0,25572.0,25931.0,2309.0,3231.0,922.0,2309.0,2309.0,24095.0,25931.0,209
4,51630,9849.0,2991.0,1898.0,2.44,3.17,24025.0,9836.0,12097.0,414.0,72.0,8547.0,15482.0,21141.0,26229.0,26632.0,2223.0,3230.0,1007.0,2223.0,2223.0,24750.0,26632.0,47
5,51630,10080.0,3176.0,1995.0,2.46,3.2,24819.0,10090.0,12408.0,389.0,63.0,8539.0,16063.0,21591.0,26965.0,27395.0,2250.0,3181.0,931.0,2250.0,2250.0,25436.0,27395.0,39.5
6,51630,10271.0,3074.0,2146.0,2.45,3.31,25169.0,10203.0,12633.0,404.0,20.0,8680.0,16441.0,21938.0,27362.0,27853.0,2549.0,3163.0,614.0,2549.0,2549.0,25859.0,27853.0,32
0,51640,3326.0,817.0,1073.0,1.95,2.52,6471.0,2609.0,3353.0,95.0,25.0,1335.0,5281.0,5724.0,6903.0,6936.0,418.0,434.0,16.0,418.0,418.0,6736.0,6936.0,31
1,51640,3525.0,779.0,1285.0,1.92,2.54,6772.0,2699.0,3255.0,84.0,0.0,1263.0,5348.0,5716.0,6913.0,6959.0,347.0,369.0,22.0,347.0,347.0,6704.0,6959.0,25.0
2,51640,3354.0,860.0,1176.0,2.0,2.65,6710.0,2538.0,3224.0,71.0,20.0,1322.0,5234.0,5550.0,6865.0,6942.0,423.0,428.0,5.0,423.0,423.0,6634.0,6942.0,17.5
3,51640,3018.0,797.0,1007.0,2.21,2.88,6677.0,2535.0,3140.0,95.0,32.0,1476.0,5087.0,5431.0,6880.0,6977.0,464.0,484.0,20.0,464.0,464.0,6542.0,6977.0,16
4,51640,2968.0,740.0,887.0,2.24,2.91,6638.0,2675.0,3095.0,63.0,39.0,1470.0,4996.0,5422.0,6940.0,6981.0,665.0,694.0,29.0,665.0,665.0,6560.0,6981.0,17.5
5,51640,2961.0,845.0,929.0,2.19,2.76,6476.0,2584.0,3104.0,87.0,48.0,1450.0,5009.0,5434.0,6848.0,6876.0,710.0,739.0,29.0,710.0,710.0,6572.0,6876.0,14.5
6,51640,2767.0,783.0,958.0,2.33,2.93,6452.0,2566.0,3077.0,72.0,47.0,1422.0,4941.0,5369.0,6804.0,6858.0,733.0,780.0,47.0,733.0,733.0,6511.0,6858.0,10
0,51650,53283.0,17002.0,11671.0,2.54,3.22,135222.0,53353.0,59227.0,3457.0,1755.0,38876.0,89047.0,101829.0,137239.0,139046.0,7585.0,10691.0,3106.0,7585.0,7585.0,129941.0,139046.0,775
1,51650,52667.0,16529.0,11775.0,2.53,3.2,133345.0,52923.0,59109.0,3696.0,1635.0,39688.0,88773.0,101150.0,136663.0,138148.0,7299.0,10254.0,2955.0,7299.0,7299.0,129165.0,138148.0,23
2,51650,52547.0,16564.0,12113.0,2.53,3.16,132849.0,52827.0,58958.0,3423.0,1415.0,39497.0,88747.0,101100.0,135970.0,137471.0,6780.0,9723.0,2943.0,6780.0,6780.0,128642.0,137471.0,36
3,51650,52511.0,15967.0,12550.0,2.52,3.16,132480.0,52725.0,58874.0,3406.0,1491.0,38959.0,89058.0,101632.0,135301.0,136957.0,6845.0,9841.0,2996.0,6845.0,6845.0,128303.0,136957.0,785
4,51650,52700.0,15693.0,12916.0,2.51,3.14,132483.0,52889.0,58782.0,3359.0,1517.0,38504.0,89527.0,102345.0,135288.0,136904.0,6751.0,9943.0,3192.0,6751.0,6751.0,128312.0,136904.0,76
5,51650,52940.0,15911.0,13393.0,2.51,3.16,132683.0,53087.0,58765.0,3634.0,1515.0,38449.0,89933.0,102273.0,135450.0,137081.0,6429.0,9759.0,3330.0,6429.0,6429.0,128378.0,137081.0,40
6,51650,53656.0,15674.0,13887.0,2.47,3.12,132353.0,53129.0,58701.0,3593.0,1470.0,38368.0,90364.0,102565.0,135156.0,136789.0,6324.0,9945.0,3621.0,6324.0,6324.0,128317.0,136789.0,83
0,51660,14965.0,3643.0,2681.0,2.56,3.01,38267.0,19069.0,22459.0,456.0,314.0,23337.0,20360.0,40150.0,46935.0,47406.0,6401.0,7689.0,1288.0,6401.0,6401.0,44997.0,47406.0,48
1,51660,15179.0,3933.0,2668.0,2.65,3.02,40150.0,19423.0,22831.0,427.0,288.0,23305.0,20866.0,40933.0,47600.0,48230.0,6816.0,8455.0,1639.0,6816.0,6816.0,45833.0,48230.0,10
2,51660,15334.0,4111.0,2617.0,2.69,3.05,41266.0,19698.0,22874.0,327.0,183.0,23794.0,21495.0,41448.0,48430.0,49043.0,7291.0,9276.0,1985.0,7291.0,7291.0,46612.0,49043.0,51
3,51660,15701.0,4338.0,2714.0,2.7,3.06,42342.0,20051.0,23288.0,489.0,130.0,23955.0,22633.0,42111.0,49388.0,49926.0,7321.0,9367.0,2046.0,7321.0,7321.0,47421.0,49926.0,120
4,51660,15881.0,4157.0,2797.0,2.73,3.13,43412.0,20299.0,23671.0,597.0,173.0,24083.0,23420.0,42699.0,50380.0,50821.0,7868.0,9715.0,1847.0,7868.0,7868.0,48310.0,50821.0,29
5,51660,16409.0,4446.0,2834.0,2.69,3.13,44126.0,20774.0,23615.0,669.0,286.0,23928.0,24427.0,43230.0,50976.0,51388.0,8557.0,10417.0,1860.0,8557.0,8557.0,48890.0,51388.0,43.5
6,51660,16626.0,4768.0,2970.0,2.68,3.06,44633.0,21197.0,23689.0,679.0,227.0,23987.0,25193.0,43652.0,51552.0,51979.0,8617.0,10207.0,1590.0,8617.0,8617.0,49434.0,51979.0,58
0,51670,8914.0,2566.0,2295.0,2.51,3.19,22349.0,7996.0,9840.0,658.0,303.0,5107.0,14739.0,16517.0,22166.0,22506.0,1000.0,1298.0,298.0,1000.0,1000.0,20895.0,22506.0,215
1,51670,8859.0,2400.0,2366.0,2.53,3.33,22383.0,7992.0,9878.0,682.0,260.0,4830.0,14818.0,16602.0,22131.0,22562.0,1009.0,1322.0,313.0,1009.0,1009.0,20925.0,22562.0,8
2,51670,8686.0,2505.0,2523.0,2.57,3.35,22305.0,7996.0,9671.0,747.0,319.0,4906.0,14734.0,16436.0,22104.0,22501.0,868.0,1170.0,302.0,868.0,868.0,20643.0,22501.0,133.0
3,51670,8766.0,2717.0,2455.0,2.53,3.25,22221.0,7957.0,9702.0,679.0,286.0,4954.0,14789.0,16644.0,22146.0,22429.0,1033.0,1336.0,303.0,1033.0,1033.0,20601.0,22429.0,258
4,51670,8774.0,2903.0,2502.0,2.53,3.23,22158.0,8037.0,9507.0,577.0,223.0,4830.0,14838.0,16673.0,22042.0,22375.0,1086.0,1573.0,487.0,1086.0,1086.0,20651.0,22375.0,44
5,51670,8706.0,2694.0,2569.0,2.53,3.32,22035.0,8087.0,9402.0,409.0,159.0,5211.0,14819.0,16597.0,21888.0,22279.0,1048.0,1608.0,560.0,1048.0,1048.0,20650.0,22279.0,32.0
6,51670,8866.0,2966.0,2635.0,2.49,3.19,22089.0,7997.0,9514.0,492.0,202.0,5448.0,14820.0,16524.0,22126.0,22332.0,1016.0,1503.0,487.0,1016.0,1016.0,20674.0,22332.0,20
0,51678,2108.0,450.0,786.0,2.13,2.91,4480.0,3548.0,2740.0,57.0,23.0,3684.0,2987.0,6121.0,6990.0,6990.0,406.0,509.0,103.0,406.0,406.0,6615.0,6990.0,17
1,51678,1727.0,411.0,634.0,2.07,2.89,3581.0,4028.0,2332.0,86.0,19.0,4266.0,2559.0,6230.0,6998.0,6998.0,369.0,501.0,132.0,369.0,369.0,6708.0,6998.0,22.75
2,51678,1801.0,402.0,612.0,2.01,2.7,3620.0,4080.0,2256.0,73.0,23.0,4211.0,2625.0,6238.0,6988.0,6990.0,410.0,505.0,95.0,410.0,410.0,6756.0,6990.0,34.25
3,51678,1709.0,404.0,601.0,2.05,2.77,3500.0,4145.0,2264.0,84.0,21.0,4347.0,2309.0,6189.0,7017.0,7026.0,364.0,431.0,67.0,364.0,364.0,6736.0,7026.0,40
4,51678,1727.0,375.0,637.0,2.09,2.8,3614.0,4088.0,2486.0,35.0,0.0,4519.0,2389.0,6286.0,7099.0,7114.0,222.0,293.0,71.0,222.0,222.0,6896.0,7114.0,34.25
5,51678,1638.0,385.0,638.0,2.04,2.83,3349.0,4164.0,2354.0,119.0,18.0,4782.0,2249.0,6214.0,7051.0,7071.0,388.0,473.0,85.0,388.0,388.0,6889.0,7071.0,28.5
6,51678,1856.0,276.0,777.0,1.91,2.77,3549.0,3916.0,2721.0,28.0,28.0,4404.0,2533.0,6306.0,6996.0,7036.0,277.0,312.0,35.0,277.0,277.0,6863.0,7036.0,28.5
0,51680,27875.0,7757.0,7363.0,2.35,3.01,65378.0,28107.0,33488.0,1125.0,561.0,25514.0,42759.0,58904.0,72697.0,73726.0,3115.0,3667.0,552.0,3115.0,3115.0,69240.0,73726.0,502
1,51680,28513.0,7961.0,7423.0,2.34,3.03,66678.0,28693.0,33911.0,1246.0,519.0,26365.0,43227.0,59853.0,73757.0,74849.0,3356.0,3893.0,537.0,3356.0,3356.0,70321.0,74849.0,379.9
2,51680,28466.0,7932.0,7436.0,2.35,3.08,67004.0,28984.0,34389.0,1360.0,530.0,27220.0,43581.0,60646.0,74448.0,75657.0,3669.0,4158.0,489.0,3669.0,3669.0,71135.0,75657.0,450.4
3,51680,28556.0,8112.0,7427.0,2.35,3.07,67066.0,29429.0,34532.0,1247.0,451.0,28013.0,43361.0,61288.0,75415.0,76467.0,3817.0,4420.0,603.0,3817.0,3817.0,71883.0,76467.0,643
4,51680,28424.0,8311.0,7610.0,2.38,3.06,67661.0,29805.0,34889.0,1118.0,443.0,29066.0,43722.0,62153.0,76442.0,77626.0,3956.0,4711.0,755.0,3956.0,3956.0,72899.0,77626.0,35
5,51680,28528.0,8262.0,7734.0,2.37,3.02,67685.0,30104.0,35208.0,998.0,356.0,29433.0,43635.0,62846.0,76873.0,78158.0,4383.0,5250.0,867.0,4383.0,4383.0,73529.0,78158.0,48.5
6,51680,28282.0,8071.0,7748.0,2.41,3.05,68198.0,30370.0,35521.0,949.0,357.0,28840.0,44000.0,63514.0,77422.0,78755.0,4611.0,5645.0,1034.0,4611.0,4611.0,74062.0,78755.0,62
0,51683,11732.0,5382.0,1721.0,3.06,3.44,35914.0,13682.0,13843.0,522.0,61.0,9672.0,22290.0,25711.0,35432.0,36067.0,8894.0,9605.0,711.0,8894.0,8894.0,32914.0,36067.0,171
1,51683,11872.0,4918.0,1767.0,3.08,3.56,36566.0,13869.0,14173.0,542.0,221.0,10386.0,22615.0,26270.0,36271.0,36811.0,9002.0,9682.0,680.0,9002.0,9002.0,33635.0,36811.0,113
2,51683,12011.0,5035.0,1848.0,3.14,3.62,37748.0,14314.0,14750.0,842.0,421.0,10920.0,23306.0,27180.0,37264.0,37943.0,9446.0,10141.0,695.0,9446.0,9446.0,34755.0,37943.0,35
3,51683,12072.0,5065.0,1941.0,3.24,3.69,39167.0,14906.0,15150.0,719.0,341.0,11231.0,24305.0,28252.0,38609.0,39317.0,10037.0,10711.0,674.0,10037.0,10037.0,35983.0,39317.0,49
4,51683,12274.0,4978.0,2054.0,3.29,3.74,40332.0,15338.0,15655.0,969.0,369.0,11480.0,25239.0,29218.0,39774.0,40436.0,10868.0,11612.0,744.0,10868.0,10868.0,37008.0,40436.0,31.0
5,51683,12433.0,4740.0,2335.0,3.27,3.8,40687.0,15546.0,15849.0,1242.0,398.0,11298.0,25806.0,29653.0,40091.0,40743.0,11135.0,11887.0,752.0,11135.0,11135.0,37412.0,40743.0,13
6,51683,12430.0,5023.0,2369.0,3.31,3.8,41091.0,15685.0,16062.0,1334.0,327.0,10992.0,26230.0,30073.0,40431.0,41149.0,11392.0,12360.0,968.0,11392.0,11392.0,37741.0,41149.0,9
0,51690,5922.0,1966.0,1794.0,2.25,2.97,13323.0,5043.0,6493.0,532.0,242.0,3246.0,9875.0,10981.0,13904.0,14029.0,415.0,549.0,134.0,415.0,415.0,13126.0,14029.0,92
1,51690,5958.0,1939.0,1791.0,2.23,2.92,13301.0,4943.0,6442.0,557.0,197.0,3241.0,9869.0,10879.0,13769.0,13882.0,424.0,526.0,102.0,424.0,424.0,12957.0,13882.0,13
2,51690,6005.0,1775.0,1819.0,2.22,2.98,13318.0,4938.0,6558.0,426.0,191.0,3222.0,9899.0,10974.0,13684.0,13854.0,627.0,739.0,112.0,627.0,627.0,13034.0,13854.0,78.5
3,51690,5995.0,1754.0,1908.0,2.22,3.02,13323.0,4931.0,6273.0,421.0,196.0,3147.0,9693.0,10749.0,13610.0,13808.0,437.0,504.0,67.0,437.0,437.0,12899.0,13808.0,144
4,51690,5974.0,1719.0,1987.0,2.23,3.05,13317.0,4883.0,6260.0,503.0,261.0,3337.0,9559.0,10631.0,13570.0,13745.0,486.0,497.0,11.0,486.0,486.0,12814.0,13745.0,74.5
5,51690,5857.0,1568.0,2025.0,2.26,3.08,13250.0,4916.0,6148.0,503.0,206.0,3169.0,9513.0,10568.0,13442.0,13624.0,431.0,499.0,68.0,431.0,431.0,12726.0,13624.0,5
6,51690,5787.0,1583.0,2083.0,2.28,3.0,13168.0,4924.0,6047.0,491.0,175.0,3111.0,9458.0,10504.0,13330.0,13551.0,403.0,479.0,76.0,403.0,403.0,12633.0,13551.0,21
0,51700,70653.0,24619.0,14110.0,2.45,3.03,172810.0,68536.0,75680.0,3961.0,2037.0,52502.0,112043.0,126113.0,179048.0,181822.0,12506.0,18228.0,5722.0,12506.0,12506.0,168217.0,181822.0,1730
1,51700,69977.0,24124.0,13962.0,2.48,3.04,173705.0,68342.0,75532.0,3839.0,2085.0,52667.0,112195.0,127839.0,178033.0,181009.0,12595.0,18040.0,5445.0,12595.0,12595.0,167471.0,181009.0,48
2,51700,69467.0,23287.0,14327.0,2.49,3.1,173053.0,68487.0,75529.0,3825.0,2038.0,52630.0,112562.0,128275.0,178090.0,180831.0,12411.0,18339.0,5928.0,12411.0,12411.0,167330.0,180831.0,33
3,51700,69211.0,23131.0,14791.0,2.5,3.1,172746.0,68818.0,75528.0,3808.0,1796.0,52027.0,113407.0,129305.0,178512.0,181025.0,13280.0,19261.0,5981.0,13280.0,13280.0,167500.0,181025.0,1134
4,51700,68987.0,22699.0,15100.0,2.51,3.14,172979.0,69172.0,75604.0,4026.0,1787.0,51661.0,114288.0,130332.0,179007.0,181362.0,13931.0,19685.0,5754.0,13931.0,13931.0,167840.0,181362.0,111
5,51700,69073.0,22433.0,15488.0,2.5,3.13,172698.0,69377.0,75685.0,4199.0,1901.0,51135.0,114982.0,130893.0,179209.0,181323.0,13484.0,18846.0,5362.0,13484.0,13484.0,168083.0,181323.0,14
6,51700,69247.0,21767.0,15859.0,2.5,3.16,172993.0,69633.0,75879.0,4074.0,1788.0,50337.0,115809.0,131007.0,179570.0,181606.0,12887.0,18410.0,5523.0,12887.0,12887.0,168245.0,181606.0,159
0,51710,85061.0,27449.0,16515.0,2.63,3.39,223635.0,102228.0,95493.0,5004.0,2412.0,66489.0,142294.0,169088.0,238543.0,242143.0,16572.0,20713.0,4141.0,16572.0,16572.0,225119.0,242143.0,1077
1,51710,85076.0,26944.0,16565.0,2.6,3.35,220892.0,102515.0,95543.0,5484.0,2495.0,66559.0,142878.0,166851.0,238384.0,241943.0,16462.0,20356.0,3894.0,16462.0,16462.0,225077.0,241943.0,35
2,51710,85247.0,27102.0,16635.0,2.6,3.35,221894.0,103724.0,95720.0,5913.0,2786.0,68202.0,144060.0,169148.0,239535.0,243056.0,16031.0,20251.0,4220.0,16031.0,16031.0,226213.0,243056.0,46
3,51710,85557.0,27169.0,16922.0,2.59,3.32,221365.0,104900.0,96030.0,6107.0,2776.0,67618.0,146077.0,170925.0,240465.0,244090.0,15718.0,20291.0,4573.0,15718.0,15718.0,227400.0,244090.0,1025
4,51710,86397.0,27063.0,17435.0,2.56,3.28,221023.0,105299.0,96148.0,6172.0,2663.0,68689.0,147486.0,172299.0,241052.0,244745.0,16703.0,21275.0,4572.0,16703.0,16703.0,227889.0,244745.0,227
5,51710,87045.0,27173.0,17765.0,2.53,3.24,220461.0,105982.0,96323.0,6176.0,2603.0,68903.0,149072.0,172246.0,241913.0,245452.0,16936.0,21773.0,4837.0,16936.0,16936.0,228614.0,245452.0,55
6,51710,87367.0,27528.0,18163.0,2.52,3.22,219876.0,106182.0,96538.0,5799.0,2356.0,68248.0,150374.0,172274.0,242107.0,245724.0,17480.0,22167.0,4687.0,17480.0,17480.0,228962.0,245724.0,164
0,51720,1764.0,480.0,478.0,2.17,2.88,3820.0,1386.0,1840.0,114.0,76.0,953.0,2558.0,3030.0,3881.0,3886.0,15.0,15.0,0.0,15.0,15.0,3718.0,3886.0,3
1,51720,1750.0,497.0,407.0,2.22,3.01,3891.0,1409.0,1787.0,101.0,53.0,998.0,2620.0,2988.0,3934.0,3934.0,16.0,16.0,0.0,16.0,16.0,3807.0,3934.0,3.0
2,51720,1701.0,469.0,414.0,2.31,3.11,3927.0,1371.0,1798.0,137.0,88.0,973.0,2614.0,3019.0,3971.0,3971.0,55.0,55.0,0.0,55.0,55.0,3816.0,3971.0,3.0
3,51720,1706.0,401.0,380.0,2.31,3.22,3949.0,1367.0,1968.0,143.0,65.0,1033.0,2649.0,3185.0,3998.0,3998.0,101.0,101.0,0.0,101.0,101.0,3878.0,3998.0,3.0
4,51720,1655.0,390.0,411.0,2.39,3.36,3962.0,1253.0,2076.0,231.0,132.0,983.0,2663.0,3194.0,3999.0,4015.0,91.0,91.0,0.0,91.0,91.0,3840.0,4015.0,3.0
5,51720,1783.0,458.0,422.0,2.21,3.1,3949.0,1337.0,2022.0,184.0,65.0,888.0,2666.0,3212.0,3976.0,4007.0,274.0,301.0,27.0,274.0,274.0,3685.0,4007.0,3.0
6,51720,1858.0,484.0,506.0,2.11,2.93,3921.0,1439.0,1837.0,118.0,40.0,764.0,2800.0,3170.0,3914.0,3978.0,187.0,209.0,22.0,187.0,187.0,3618.0,3978.0,3.0
0,51730,12305.0,3105.0,3527.0,2.58,3.44,31753.0,12083.0,14502.0,1010.0,340.0,6834.0,21562.0,24957.0,31851.0,32303.0,1085.0,1283.0,198.0,1085.0,1085.0,30246.0,32303.0,474
1,51730,12179.0,2926.0,3402.0,2.59,3.48,31565.0,12153.0,14566.0,1029.0,366.0,6649.0,21676.0,25072.0,31885.0,32337.0,1096.0,1395.0,299.0,1096.0,1096.0,30277.0,32337.0,360.5
2,51730,12236.0,2977.0,3500.0,2.57,3.36,31408.0,12058.0,14511.0,1021.0,304.0,6268.0,21695.0,25008.0,31778.0,32226.0,1234.0,1540.0,306.0,1234.0,1234.0,30021.0,32226.0,444.0
3,51730,12456.0,3229.0,3533.0,2.53,3.28,31482.0,12101.0,14551.0,1100.0,388.0,6285.0,21912.0,25208.0,31909.0,32326.0,1201.0,1642.0,441.0,1201.0,1201.0,29853.0,32326.0,641
4,51730,12515.0,3265.0,3432.0,2.52,3.29,31582.0,12109.0,14608.0,1075.0,447.0,6322.0,22015.0,25241.0,31973.0,32439.0,1174.0,1700.0,526.0,1174.0,1174.0,29903.0,32439.0,90
5,51730,12803.0,3228.0,3554.0,2.44,3.26,31233.0,11998.0,14522.0,938.0,440.0,6355.0,22020.0,25181.0,31782.0,32123.0,1070.0,1590.0,520.0,1070.0,1070.0,29794.0,32123.0,52.0
6,51730,13175.0,3374.0,3719.0,2.36,3.13,31158.0,11936.0,14472.0,860.0,429.0,6426.0,22112.0,25105.0,31584.0,31997.0,1108.0,1675.0,567.0,1108.0,1108.0,29756.0,31997.0,14
0,51735,4524.0,1852.0,1250.0,2.67,2.96,12089.0,4775.0,4961.0,283.0,69.0,3403.0,8204.0,8845.0,11981.0,12099.0,527.0,804.0,277.0,527.0,527.0,11590.0,12099.0,33
1,51735,4525.0,1748.0,1229.0,2.66,2.96,12018.0,4767.0,5010.0,314.0,55.0,3305.0,8283.0,8905.0,11984.0,12097.0,584.0,887.0,303.0,584.0,584.0,11594.0,12097.0,41.75
2,51735,4592.0,1672.0,1308.0,2.62,2.98,12036.0,4792.0,5075.0,293.0,43.0,3214.0,8382.0,9038.0,11982.0,12110.0,592.0,890.0,298.0,592.0,592.0,11625.0,12110.0,59.25
3,51735,4591.0,1476.0,1346.0,2.62,3.07,12051.0,4813.0,5056.0,283.0,15.0,3213.0,8326.0,9116.0,11958.0,12117.0,494.0,749.0,255.0,494.0,494.0,11629.0,12117.0,68
4,51735,4627.0,1511.0,1392.0,2.6,3.03,12045.0,4879.0,5038.0,239.0,16.0,3303.0,8363.0,9202.0,12005.0,12103.0,519.0,755.0,236.0,519.0,519.0,11656.0,12103.0,59.25
5,51735,4642.0,1372.0,1437.0,2.59,3.06,12026.0,4849.0,5061.0,182.0,20.0,3250.0,8417.0,9223.0,11975.0,12077.0,469.0,682.0,213.0,469.0,469.0,11654.0,12077.0,50.5
6,51735,4610.0,1441.0,1483.0,2.61,3.12,12016.0,4854.0,5064.0,206.0,28.0,3177.0,8493.0,9191.0,11964.0,12068.0,359.0,632.0,273.0,359.0,359.0,11583.0,12068.0,50.5
0,51740,37325.0,12385.0,9253.0,2.49,3.12,92964.0,36663.0,40628.0,3334.0,1320.0,24929.0,62635.0,69691.0,95307.0,96785.0,2686.0,3495.0,809.0,2686.0,2686.0,89623.0,96785.0,841
1,51740,36899.0,12272.0,9448.0,2.46,3.09,90852.0,36480.0,40411.0,3215.0,1374.0,25003.0,62530.0,68468.0,94504.0,96066.0,2818.0,3726.0,908.0,2818.0,2818.0,88999.0,96066.0,12
2,51740,36788.0,12185.0,9635.0,2.48,3.11,91401.0,36311.0,40322.0,3171.0,1319.0,25129.0,62604.0,69140.0,94322.0,95786.0,2620.0,3383.0,763.0,2620.0,2620.0,88717.0,95786.0,14
3,51740,36690.0,11864.0,9748.0,2.52,3.14,92280.0,36395.0,40311.0,3134.0,1287.0,24974.0,63051.0,70240.0,94546.0,95901.0,2545.0,3351.0,806.0,2545.0,2545.0,88746.0,95901.0,726
4,51740,36764.0,11641.0,9726.0,2.52,3.18,92751.0,36403.0,40280.0,2669.0,1092.0,25264.0,63228.0,70782.0,94485.0,96007.0,2536.0,3352.0,816.0,2536.0,2536.0,88790.0,96007.0,135
5,51740,36757.0,11692.0,9837.0,2.54,3.23,93229.0,36406.0,40338.0,2633.0,1121.0,24922.0,63396.0,71189.0,94633.0,96135.0,2493.0,3377.0,884.0,2493.0,2493.0,88879.0,96135.0,20
6,51740,36840.0,11557.0,9923.0,2.53,3.21,93217.0,36396.0,40326.0,2635.0,1115.0,24627.0,63473.0,70912.0,94583.0,96071.0,2596.0,3703.0,1107.0,2596.0,2596.0,88819.0,96071.0,80
